상호명,상권업종소분류명,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번주소,도로명주소,층정보,경도,위도,nearest_station,transit_type,walk_time_minutes,walk_distance_m,straight_distance_m
과일의시작카페야미,카페,강동구,11740620,천호3동,1174010900,천호동,서울특별시 강동구 천호동 447-17,서울특별시 강동구 천호대로 1089,1,127.1331149,37.53660371,강동역,버스정류장,2.0,135.79761159690216,96.99829399778726
그랑프리제과점,빵/도넛,강동구,11740660,성내3동,1174010800,성내동,서울특별시 강동구 성내동 417-41,서울특별시 강동구 양재대로91길 24,,127.1346951,37.52817756,둔촌동역4번출구,버스정류장,2.6,172.75299634079002,123.39499738627859
그레이스카페,카페,강동구,11740660,성내3동,1174010800,성내동,서울특별시 강동구 성내동 427-44,서울특별시 강동구 풍성로54길 29,1,127.133541,37.5281158,둔촌동역3번출구,버스정류장,4.5,299.06959203364227,213.62113716688734
그림,카페,강동구,11740540,명일2동,1174010100,명일동,서울특별시 강동구 명일동 152,서울특별시 강동구 상암로67길 43,,127.1556664,37.54829813,상일동역(5호선),지하철역,10.7,717.4974526065436,512.4981804332455
나르샤쿠키,빵/도넛,강동구,11740685,길동,1174010500,길동,서울특별시 강동구 길동 339-1,서울특별시 강동구 양재대로124길 32,1,127.1436602,37.54261003,굽은다리,지하철역,7.0,466.02072830747204,332.87194879105147
나의놀이터,빵/도넛,강동구,11740685,길동,1174010500,길동,서울특별시 강동구 길동 329-15,서울특별시 강동구 양재대로124길 77,1,127.1464432,37.54230928,굽은다리역구민회관.강동홈플러스,버스정류장,9.9,661.6152204523895,472.5823003231354
눅스커피,카페,강동구,11740700,둔촌2동,1174010600,둔촌동,서울특별시 강동구 둔촌동 576-1,서울특별시 강동구 천호대로 1254,,127.1499851,37.53674567,정보 없음,없음,,,
뉴델리베이커리,빵/도넛,강동구,11740570,암사1동,1174010700,암사동,서울특별시 강동구 암사동 464-3,서울특별시 강동구 고덕로10길 53,,127.1296346,37.55231199,암사역(8호선),지하철역,3.8,255.92804364315654,182.80574545939754
뉴에프앤비,카페,강동구,11740660,성내3동,1174010800,성내동,서울특별시 강동구 성내동 449-9,서울특별시 강동구 강동대로55길 10,1,127.1329094,37.52280061,둔촌동역,버스정류장,11.8,787.9128904316676,562.7949217369055
달리는커피,카페,강동구,11740685,길동,1174010500,길동,서울특별시 강동구 길동 247,서울특별시 강동구 진황도로 123,1,127.139968,37.53472171,길동역3번출구,버스정류장,5.9,393.5890171276162,281.1350122340116
대한민국특수임무유공자회(던킨도너츠중앙,빵/도넛,강동구,11740700,둔촌2동,1174010600,둔촌동,서울특별시 강동구 둔촌동 6-2,서울특별시 강동구 진황도로61길 53,,127.1479321,37.52846806,중앙보훈병원,지하철역,1.5,98.23909675347909,70.17078339534221
더벤티,카페,강동구,11740610,천호2동,1174010900,천호동,서울특별시 강동구 천호동 412-3,서울특별시 강동구 천호대로157길 49,1,127.1276217,37.53990743,천호역5번출구.천호사거리,버스정류장,5.0,337.2405756623055,240.88612547307537
더블버터,카페,강동구,11740685,길동,1174010500,길동,서울특별시 강동구 길동 343-1,서울특별시 강동구 천중로53길 6,1,127.1454679,37.54120226,참잘함한방병원,버스정류장,10.0,671.6216254798461,479.7297324856044
더카페,카페,강동구,11740610,천호2동,1174010900,천호동,서울특별시 강동구 천호동 563,서울특별시 강동구 구천면로 189,5,127.1261076,37.54116145,천호역현대백화점.노동권익센터,버스정류장,4.7,312.8627373516044,223.4733838225746
더카페,카페,강동구,11740620,천호3동,1174010900,천호동,서울특별시 강동구 천호동 452-33,서울특별시 강동구 천호대로161길 25,1,127.129056,37.53835615,천호역5번출구.천호사거리,버스정류장,4.0,266.5403773330594,190.38598380932814
던킨도너츠삼성GEC점,빵/도넛,강동구,11740526,상일2동,1174010300,상일동,서울특별시 강동구 상일동 500,서울특별시 강동구 상일로6길 26,1,127.1753239,37.54882019,상일초교,버스정류장,11.1,741.047967234915,529.3199765963678
던킨도너츠암사역점,빵/도넛,강동구,11740580,암사2동,1174010700,암사동,서울특별시 강동구 암사동 502-17,서울특별시 강동구 올림픽로 775,1,127.1273114,37.55038638,암사,지하철역,0.7,45.45131613568176,32.46522581120126
동아,카페,강동구,11740610,천호2동,1174010900,천호동,서울특별시 강동구 천호동 298-4,서울특별시 강동구 구천면로 271,,127.1323593,37.54438018,정보 없음,없음,,,
뚜레쥬르명일역메가타운점,빵/도넛,강동구,11740530,명일1동,1174010100,명일동,서울특별시 강동구 명일동 325-11,서울특별시 강동구 구천면로 424,,127.1455762,37.55034726,명일역4번출구.명일전통시장,버스정류장,2.8,188.12399513520117,134.37428223942942
뚜레쥬르카페강동역점,빵/도넛,강동구,11740620,천호3동,1174010900,천호동,서울특별시 강동구 천호동 447-15,서울특별시 강동구 천호대로 1087,1,127.1327634,37.53619865,강동역,버스정류장,0.9,59.30344910141602,42.35960650101145
러버독&도그팰리스,카페,강동구,11740560,고덕2동,1174010200,고덕동,서울특별시 강동구 고덕동 210-1,서울특별시 강동구 고덕로 399,1,127.1696853,37.55744196,상일동역3.4번출구,버스정류장,3.4,229.50927627049873,163.93519733607053
로즈마리힐,카페,강동구,11740530,명일1동,1174010100,명일동,서울특별시 강동구 명일동 336-1,서울특별시 강동구 양재대로136길 12,지,127.1443505,37.54848369,명일역1번출구.명일전통시장,버스정류장,3.5,233.81221636448,167.0087259746286
루틴,빵/도넛,강동구,11740570,암사1동,1174010700,암사동,서울특별시 강동구 암사동 465-24,서울특별시 강동구 고덕로10길 35,1,127.1299416,37.55311354,고덕주유소.선사초등학교,버스정류장,5.5,367.7322169348393,262.66586923917095
르비우크로아상이케아,카페,강동구,11740560,고덕2동,1174010200,고덕동,서울특별시 강동구 고덕동 353-23,서울특별시 강동구 고덕비즈밸리로 51,1,127.1575148,37.56626155,정보 없음,없음,,,
리에또,카페,강동구,11740570,암사1동,1174010700,암사동,서울특별시 강동구 암사동 494-13,서울특별시 강동구 암사길 14,,127.131115,37.55112104,암사역(8호선),지하철역,5.4,362.7576060077827,259.1125757198448
림스커피강동,카페,강동구,11740620,천호3동,1174010900,천호동,서울특별시 강동구 천호동 447-17,서울특별시 강동구 천호대로 1089,1,127.1331149,37.53660371,강동역,버스정류장,2.0,135.79761159690216,96.99829399778726
매머드익스프레스상일동리엔파크점,카페,강동구,11740526,상일2동,1174010300,상일동,서울특별시 강동구 상일동 490,서울특별시 강동구 상일로 74,1,127.1747866,37.5513618,정보 없음,없음,,,
매머드커피익스프레스 강동길동점,카페,강동구,11740685,길동,1174010500,길동,서울특별시 강동구 길동 367-1,서울특별시 강동구 양재대로 1499,,127.14026,37.53961379,참잘함한방병원,버스정류장,3.1,206.10535676872803,147.2181119776629
머즐스,빵/도넛,강동구,11740540,명일2동,1174010100,명일동,서울특별시 강동구 명일동 248-7,서울특별시 강동구 상암로63길 53,1,127.1539814,37.54886797,상일동역(5호선),지하철역,10.5,706.6725943220908,504.76613880149347
메가엠지씨커피강동보훈,카페,강동구,11740700,둔촌2동,1174010600,둔촌동,서울특별시 강동구 둔촌동 75-6,서울특별시 강동구 진황도로 190,1,127.1429897,37.52925802,중앙보훈병원,지하철역,10.3,687.2588162879312,490.8991544913794
메가엠지씨커피고덕래미안점,카페,강동구,11740550,고덕1동,1174010200,고덕동,서울특별시 강동구 고덕동 688,서울특별시 강동구 아리수로50길 50,1,127.1485897,37.55768663,고덕,지하철역,11.9,796.5115855801291,568.9368468429494
메가엠지씨커피길동역점,카페,강동구,11740685,길동,1174010500,길동,서울특별시 강동구 길동 412-8,서울특별시 강동구 양재대로 1465,1,127.1393157,37.53683983,길동역3번출구,버스정류장,1.5,101.60936240589278,72.57811600420914
명일동고덕역카페수요일,카페,강동구,11740540,명일2동,1174010100,명일동,서울특별시 강동구 명일동 47-18,서울특별시 강동구 동남로 891,,127.1559597,37.5533163,상일동역(5호선),지하철역,1.9,129.7077142087403,92.64836729195736
밀크베어,카페,강동구,11740590,암사3동,1174010700,암사동,서울특별시 강동구 암사동 450-29,서울특별시 강동구 고덕로27길 33,1,127.1377674,37.55626717,암사역사공원역3번출구,지하철역,2.1,138.29840313508603,98.78457366791861
바나프레소,카페,강동구,11740610,천호2동,1174010900,천호동,서울특별시 강동구 천호동 413-3,서울특별시 강동구 천호대로157길 35,,127.1273944,37.53932203,천호역5번출구.천호사거리,버스정류장,3.6,242.26276786347526,173.04483418819663
바른디저트,빵/도넛,강동구,11740660,성내3동,1174010800,성내동,서울특별시 강동구 성내동 426,서울특별시 강동구 양재대로91나길 17,,127.1324093,37.5278648,둔촌동역,버스정류장,6.3,423.3293079897888,302.37807713556344
베이커리휴고,빵/도넛,강동구,11740540,명일2동,1174010100,명일동,서울특별시 강동구 명일동 70,서울특별시 강동구 구천면로 504,1,127.1542987,37.54905676,상일동역(5호선),지하철역,9.9,662.0939873576256,472.92427668401825
복호두강동,빵/도넛,강동구,11740640,성내1동,1174010800,성내동,서울특별시 강동구 성내동 539,서울특별시 강동구 성내로 11,1,127.1221639,37.53050676,강동구청,지하철역,3.0,199.00178950061925,142.14413535758518
브레드서랭,빵/도넛,강동구,11740640,성내1동,1174010800,성내동,서울특별시 강동구 성내동 469-7,서울특별시 강동구 성내로18길 28,,127.1284573,37.52571577,정보 없음,없음,,,
빽다방강동,카페,강동구,11740640,성내1동,1174010800,성내동,서울특별시 강동구 성내동 319-27,서울특별시 강동구 성내로3길 1,1,127.1219038,37.53062416,강동구청,지하철역,2.5,167.70009373007377,119.78578123576699
빽다방길동역점,카페,강동구,11740685,길동,1174010500,길동,서울특별시 강동구 길동 391-5,서울특별시 강동구 양재대로 1482,1,127.1402795,37.53795592,길동사거리.강동세무서,지하철역,0.7,43.58244545511208,31.130318182222915
빽다방둔촌동역점,카페,강동구,11740660,성내3동,1174010800,성내동,서울특별시 강동구 성내동 416-4,서울특별시 강동구 양재대로 1367,1,127.1359285,37.5283113,둔촌동역4번출구,버스정류장,0.4,26.390998217307683,18.850713012362633
설빙,카페,강동구,11740610,천호2동,1174010900,천호동,서울특별시 강동구 천호동 454-13,서울특별시 강동구 천호대로155길 3,2,127.1259671,37.53835949,천호역5번출구,버스정류장,2.3,154.6611336472619,110.47223831947278
송화의카페,카페,강동구,11740525,상일1동,1174010300,상일동,서울특별시 강동구 상일동 285-4,서울특별시 강동구 상일로3길 8,1,127.1726192,37.54877912,상일초교,버스정류장,7.8,523.5622520314033,373.9730371652881
수커피하우스,카페,강동구,11740700,둔촌2동,1174010600,둔촌동,서울특별시 강동구 둔촌동 27,서울특별시 강동구 동남로49길 67-32,,127.1453925,37.53146254,중앙보훈병원,지하철역,8.3,558.8899914242791,399.20713673162794
스와그,카페,강동구,11740530,명일1동,1174010100,명일동,서울특별시 강동구 명일동 312-231,서울특별시 강동구 구천면로 391,2,127.1422163,37.55090096,명일,지하철역,3.5,234.03936790045157,167.17097707175114
스타멤버스,카페,강동구,11740640,성내1동,1174010800,성내동,서울특별시 강동구 성내동 558,서울특별시 강동구 성내로8길 9-12,2,127.1239484,37.52869389,강동구청역농협중앙회,버스정류장,7.2,483.5355556152741,345.38253972519584
써니88케이크,빵/도넛,강동구,11740580,암사2동,1174010700,암사동,서울특별시 강동구 암사동 510-24,서울특별시 강동구 상암로 12-8,1,127.1250373,37.55072218,암사역선사현대아파트,버스정류장,4.7,313.00601024369575,223.57572160263985
아이엠푸르트천호과일가게,빵/도넛,강동구,11740650,성내2동,1174010800,성내동,서울특별시 강동구 성내동 11-14,서울특별시 강동구 천호대로158길 15-3,1,127.1266431,37.53665588,천호역5번출구,버스정류장,2.7,182.8423174483873,130.60165532027665
알레그리아케이크,빵/도넛,강동구,11740660,성내3동,1174010800,성내동,서울특별시 강동구 성내동 386-55,서울특별시 강동구 양재대로101길 57,1,127.1346013,37.53265564,강동역,버스정류장,8.5,569.0657664989374,406.475547499241
앤에스오피앤티앤스강동아이파크더리버점,카페,강동구,11740560,고덕2동,1174010200,고덕동,서울특별시 강동구 고덕동 353-23,서울특별시 강동구 고덕비즈밸리로 51,,127.1573345,37.56665823,정보 없음,없음,,,
에그카페24,카페,강동구,11740610,천호2동,1174010900,천호동,서울특별시 강동구 천호동 362-42,서울특별시 강동구 올림픽로80길 53,,127.1280453,37.5428172,천호역현대백화점.노동권익센터,버스정류장,9.7,652.5797442643795,466.1283887602711
엠지엠지MGMG)엠지엠지MGMG,카페,강동구,11740660,성내3동,1174010800,성내동,서울특별시 강동구 성내동 386-52,서울특별시 강동구 천호대로176길 52,1,127.1354604,37.53224921,우리은행둔촌역지점.발리호텔,버스정류장,7.5,500.81559876308324,357.72542768791664
옐로우크레마,카페,강동구,11740660,성내3동,1174010800,성내동,서울특별시 강동구 성내동 419-40,서울특별시 강동구 풍성로54길 18,1,127.1334969,37.52874655,우리은행둔촌역지점.발리호텔,버스정류장,4.8,321.9714568679892,229.97961204856372
오뜨르,카페,강동구,11740650,성내2동,1174010800,성내동,서울특별시 강동구 성내동 83-1,서울특별시 강동구 올림픽로62길 34,1,127.1247191,37.53632455,천호역,버스정류장,3.8,257.76522507865434,184.11801791332454
오로라베이커리,빵/도넛,강동구,11740515,강일동,1174011000,강일동,서울특별시 강동구 강일동 675,서울특별시 강동구 아리수로93길 33,1,127.1735416,37.5658967,강일리버파크6단지,버스정류장,6.8,458.5382185944225,327.5272989960161
오일오,카페,강동구,11740700,둔촌2동,1174010600,둔촌동,서울특별시 강동구 둔촌동 489-8,서울특별시 강동구 양재대로 1390,1,127.1375945,37.52994018,둔촌역,버스정류장,2.9,192.29253528732335,137.35181091951668
와플대학천호로데오캠퍼스,빵/도넛,강동구,11740620,천호3동,1174010900,천호동,서울특별시 강동구 천호동 410-13,서울특별시 강동구 천호대로157길 38,1,127.1277565,37.53933065,천호역5번출구.천호사거리,버스정류장,3.8,255.9385030184454,182.81321644174673
이디야,카페,강동구,11740610,천호2동,1174010900,천호동,서울특별시 강동구 천호동 454-15,서울특별시 강동구 천호대로 1027,1,127.1263853,37.53810676,천호역5번출구,버스정류장,1.3,89.88459542503772,64.20328244645552
이디야둔촌오륜포레온점,카페,강동구,11740690,둔촌1동,1174010600,둔촌동,서울특별시 강동구 둔촌동 174-1,서울특별시 강동구 양재대로 1300,,127.1370022,37.52153453,둔촌오륜,지하철역,6.0,405.08782371901964,289.3484455135855
제주스이스트센트럴,카페,강동구,11740620,천호3동,1174010900,천호동,서울특별시 강동구 천호동 571,서울특별시 강동구 천호대로 1077,1,127.1314302,37.53726333,강동역1번출구.동신중학교,버스정류장,2.6,174.46116193287955,124.61511566634255
천호사거리,카페,강동구,11740610,천호2동,1174010900,천호동,서울특별시 강동구 천호동 431-4,서울특별시 강동구 올림픽로 651,,127.1233105,37.53975884,천호역현대백화점.노동권익센터,버스정류장,1.5,97.9472942361516,69.96235302582258
청자다방군고구마카페,카페,강동구,11740620,천호3동,1174010900,천호동,서울특별시 강동구 천호동 55-37,서울특별시 강동구 천중로 181,1,127.1403535,37.54120844,참잘함한방병원,버스정류장,0.9,57.017266654625324,40.72661903901809
카페닛시,카페,강동구,11740700,둔촌2동,1174010600,둔촌동,서울특별시 강동구 둔촌동 104-1,서울특별시 강동구 진황도로61길 76,2,127.1464249,37.52715448,중앙보훈병원,지하철역,5.6,374.1652589441051,267.2608992457894
