cafe_name,avg_review_sentiment_score
메가엠지씨커피종로낙원점 종로구 종로1.2.3.4가동,0.4070549553090876
메가엠지씨커피중랑 중랑구 신내1동,0.7464392483234406
메가엠지씨커피창동 도봉구 창2동,0.9
메가엠지씨커피청구역점 중구 청구동,0.7224698573350906
메가엠지씨커피청량리역한양수자인점 동대문구 용두동,0.7469607591629028
메가엠지씨커피휘경여고점 동대문구 휘경2동,0.9735372066497804
메가커피신곡 양천구 신월4동,0.6344028592109681
메리메이 금천구 시흥4동,0.963318645954132
메머드익스프레스삼성도심 강남구 삼성1동,0.9
메이에르케이크 성동구 왕십리2동,0.9639780074357986
메종그리즈 노원구 공릉2동,0.8092679230790388
메종꼬꼬 강남구 청담동,0.9911482930183412
메종드팡과자점 영등포구 당산1동,0.9938253343105315
메종드프레지에 광진구 구의3동,0.8409947698766534
멜로디제과 도봉구 쌍문2동,0.7182983246942362
멜로우커피랩 관악구 중앙동,0.6027129352092743
멜로위크 동대문구 장안1동,0.9943920969963074
멜트커피 강남구 삼성1동,0.992612674832344
면목다방 중랑구 면목본동,0.6198352932929992
명금탕 은평구 진관동,0.8410382681771328
명동나비 중구 명동,0.7679387202858925
명랑시대쌀핫도그 은평구 갈현1동,0.6605138778686523
명랑핫도그 강북구 수유3동,0.6973418754689833
명랑핫도그 노원구 상계6.7동,0.6579024473826091
명랑핫도그 성동구 사근동,0.7375359035268122
명랑핫도그자양3동점 광진구 자양3동,0.8636492931617882
명일동고덕역카페수요일 강동구 명일2동,0.833325252532959
모노에스프레소 서대문구 충현동,0.634442471464475
모닝캄컴퍼니 영등포구 당산2동,0.8015964599365883
모리냥과자점 관악구 조원동,0.4531169056892395
모리커피서울 성북구 동선동,0.8548233687877655
모모양과 성북구 월곡2동,0.6502567013104756
모벰버 강남구 역삼1동,0.7409528823999257
모에잇 용산구 이태원2동,0.9937981367111206
모이젠 중랑구 묵2동,0.745673805475235
목동커피 양천구 신정4동,0.5523846387863159
몰리스 서대문구 신촌동,0.8523530503598655
못난이꽈배기 중구 명동,0.9
못난이꽈배기 중구 황학동,0.0114076137542724
무궁화로스터즈 도봉구 창1동,0.6579322417577108
무림만화카페 종로구 종로1.2.3.4가동,0.7352807038921422
무슈카페 송파구 마천1동,0.8270778656005859
무인커피숍 영등포구 대림1동,0.8148166567087174
문보우이엔티 마포구 서교동,0.8555555555555556
문커피 동작구 상도1동,0.742473227244157
문팡 구로구 개봉1동,0.9373475933074952
문화공간작은집 중구 다산동,0.0093706250190734
문화일보 중구 소공동,0.7818383229406256
뮈에 성북구 장위1동,0.7562381031513215
뮤레르카페 강서구 가양1동,0.651265587256505
미뉴엣 동대문구 휘경1동,0.6689129670461019
미미씨 양천구 목1동,0.7685042824063982
미미제빵소 성북구 길음2동,0.993503749370575
미쁘다 동작구 대방동,0.8203282679830278
미세스베이커 노원구 상계5동,0.8930864989757538
미셸푸드카페안젤로은평성모1F점 은평구 진관동,0.66563614209493
미소빵집 노원구 상계2동,0.8930864989757538
미스터힐링노량진점 동작구 노량진1동,0.6264855762322744
미제 은평구 역촌동,0.7969481401443481
민지 광진구 구의1동,0.9938276410102844
민카페 송파구 문정2동,0.644636298928942
민트네카페 양천구 신월1동,0.4976463559695652
